CountryName,CountryISO3,Year,MetricName,Value,DataType,Source
Madagascar,MDG,2025,MobilePhoneUsage_SubscriptionsPer100,NA,NA,NA
Madagascar,MDG,2019,BroadbandAccess_FixedSubscriptionsPer100,63.2,Estimate,GSMA Est
Madagascar,MDG,2020,BroadbandAccess_FixedSubscriptionsPer100,29.4,Estimate,GSMA Est
Madagascar,MDG,2021,BroadbandAccess_FixedSubscriptionsPer100,NA,NA,NA
Madagascar,MDG,2022,BroadbandAccess_FixedSubscriptionsPer100,46.1,Estimate,GSMA Est
Madagascar,MDG,2023,BroadbandAccess_FixedSubscriptionsPer100,41.8,Estimate,WB Estimate
Madagascar,MDG,2024,BroadbandAccess_FixedSubscriptionsPer100,25.8,Estimate,GSMA Est
Madagascar,MDG,2025,BroadbandAccess_FixedSubscriptionsPer100,NA,NA,NA
Madagascar,MDG,2019,ElectricityAccess_PercentPopulation,69.7,Actual,ITU Data
Madagascar,MDG,2020,ElectricityAccess_PercentPopulation,40.5,Estimate,Internal Estimate
Madagascar,MDG,2021,ElectricityAccess_PercentPopulation,71.0,Actual,ITU Data
Madagascar,MDG,2022,ElectricityAccess_PercentPopulation,NA,NA,NA
Madagascar,MDG,2023,ElectricityAccess_PercentPopulation,74.1,Estimate,WB Estimate
Madagascar,MDG,2024,ElectricityAccess_PercentPopulation,43.2,Estimate,Internal Estimate
Madagascar,MDG,2025,ElectricityAccess_PercentPopulation,NA,NA,NA
Madagascar,MDG,2019,CloudInfra_Score,28.8,Estimate,WB Estimate
Madagascar,MDG,2020,CloudInfra_Score,NA,NA,NA
Madagascar,MDG,2021,CloudInfra_Score,30.6,Estimate,GSMA Est
Madagascar,MDG,2022,CloudInfra_Score,NA,NA,NA
Madagascar,MDG,2023,CloudInfra_Score,NA,NA,NA
Madagascar,MDG,2024,CloudInfra_Score,NA,NA,NA
Madagascar,MDG,2025,CloudInfra_Score,NA,NA,NA
Madagascar,MDG,2019,GDPPerCapita_USD_Current,820,Actual,ITU Data
Madagascar,MDG,2020,GDPPerCapita_USD_Current,2615,Actual,WB Data
Madagascar,MDG,2021,GDPPerCapita_USD_Current,7449,Actual,Gov Stats
Madagascar,MDG,2022,GDPPerCapita_USD_Current,7240,Actual,ITU Data
Madagascar,MDG,2023,GDPPerCapita_USD_Current,2878,Preliminary,NA
Madagascar,MDG,2024,GDPPerCapita_USD_Current,2693,Projection/Forecast,AfDB Forecast
Madagascar,MDG,2025,GDPPerCapita_USD_Current,NA,NA,NA
Madagascar,MDG,2019,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Madagascar,MDG,2020,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Madagascar,MDG,2021,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Madagascar,MDG,2022,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Madagascar,MDG,2023,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Madagascar,MDG,2024,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Madagascar,MDG,2025,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Madagascar,MDG,2019,StartupEcosystemRank_GlobalScore,NA,NA,NA
Madagascar,MDG,2020,StartupEcosystemRank_GlobalScore,NA,NA,NA
Madagascar,MDG,2021,StartupEcosystemRank_GlobalScore,NA,NA,NA
Madagascar,MDG,2022,StartupEcosystemRank_GlobalScore,21.0,Estimate,GSMA Est
Madagascar,MDG,2023,StartupEcosystemRank_GlobalScore,NA,NA,NA
Madagascar,MDG,2024,StartupEcosystemRank_GlobalScore,NA,NA,NA
Madagascar,MDG,2025,StartupEcosystemRank_GlobalScore,NA,NA,NA
Madagascar,MDG,2019,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2020,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2021,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2022,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2023,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2024,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2025,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2019,AIMarketSize_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2020,AIMarketSize_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2021,AIMarketSize_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2022,AIMarketSize_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2023,AIMarketSize_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2024,AIMarketSize_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2025,AIMarketSize_USD_Millions_Est,NA,NA,NA
Madagascar,MDG,2019,NationalAIStrategy_Status,NA,NA,NA
Madagascar,MDG,2020,NationalAIStrategy_Status,NA,NA,NA
Madagascar,MDG,2021,NationalAIStrategy_Status,NA,NA,NA
Madagascar,MDG,2022,NationalAIStrategy_Status,NA,NA,NA
Madagascar,MDG,2023,NationalAIStrategy_Status,NA,NA,NA
Madagascar,MDG,2024,NationalAIStrategy_Status,NA,NA,NA
Madagascar,MDG,2025,NationalAIStrategy_Status,NA,NA,NA
Madagascar,MDG,2019,AIPolicy_MaturityScore,NA,NA,NA
Madagascar,MDG,2020,AIPolicy_MaturityScore,NA,NA,NA
Madagascar,MDG,2021,AIPolicy_MaturityScore,NA,NA,NA
Madagascar,MDG,2022,AIPolicy_MaturityScore,NA,NA,NA
Madagascar,MDG,2023,AIPolicy_MaturityScore,NA,NA,NA
Madagascar,MDG,2024,AIPolicy_MaturityScore,NA,NA,NA
Madagascar,MDG,2025,AIPolicy_MaturityScore,NA,NA,NA
Madagascar,MDG,2019,DataProtectionLaw_Status,None,Estimate,Internal Estimate
Madagascar,MDG,2020,DataProtectionLaw_Status,None,Estimate,Internal Estimate
Madagascar,MDG,2021,DataProtectionLaw_Status,NA,NA,NA
Madagascar,MDG,2022,DataProtectionLaw_Status,None,Estimate,WB Estimate
Madagascar,MDG,2023,DataProtectionLaw_Status,NA,NA,NA
Madagascar,MDG,2024,DataProtectionLaw_Status,None,Estimate,GSMA Est
Madagascar,MDG,2025,DataProtectionLaw_Status,NA,NA,NA
Madagascar,MDG,2019,AIRegulation_Status,NA,NA,NA
Madagascar,MDG,2020,AIRegulation_Status,NA,NA,NA
Madagascar,MDG,2021,AIRegulation_Status,NA,NA,NA
Madagascar,MDG,2022,AIRegulation_Status,NA,NA,NA
Madagascar,MDG,2023,AIRegulation_Status,NA,NA,NA
Madagascar,MDG,2024,AIRegulation_Status,NA,NA,NA
Madagascar,MDG,2025,AIRegulation_Status,NA,NA,NA
Madagascar,MDG,2019,DigitalStrategy_Status,None,Estimate,Internal Estimate
Madagascar,MDG,2020,DigitalStrategy_Status,None,Estimate,WB Estimate
Madagascar,MDG,2021,DigitalStrategy_Status,None,Estimate,Internal Estimate
Madagascar,MDG,2022,DigitalStrategy_Status,None,Estimate,Internal Estimate
Madagascar,MDG,2023,DigitalStrategy_Status,NA,NA,NA
Madagascar,MDG,2024,DigitalStrategy_Status,NA,NA,NA
Madagascar,MDG,2025,DigitalStrategy_Status,NA,NA,NA
Madagascar,MDG,2019,STEMGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2020,STEMGraduates_AnnualEst,1397,Estimate,Internal Estimate
Madagascar,MDG,2021,STEMGraduates_AnnualEst,21119,Estimate,GSMA Est
Madagascar,MDG,2022,STEMGraduates_AnnualEst,25724,Estimate,WB Estimate
Madagascar,MDG,2023,STEMGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2024,STEMGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2025,STEMGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2019,AIEducationPrograms_CountEst,NA,NA,NA
Madagascar,MDG,2020,AIEducationPrograms_CountEst,NA,NA,NA
Madagascar,MDG,2021,AIEducationPrograms_CountEst,NA,NA,NA
Madagascar,MDG,2022,AIEducationPrograms_CountEst,NA,NA,NA
Madagascar,MDG,2023,AIEducationPrograms_CountEst,NA,NA,NA
Madagascar,MDG,2024,AIEducationPrograms_CountEst,NA,NA,NA
Madagascar,MDG,2025,AIEducationPrograms_CountEst,NA,NA,NA
Madagascar,MDG,2019,DataScientists_CountEst,NA,NA,NA
Madagascar,MDG,2020,DataScientists_CountEst,NA,NA,NA
Madagascar,MDG,2021,DataScientists_CountEst,NA,NA,NA
Madagascar,MDG,2022,DataScientists_CountEst,NA,NA,NA
Madagascar,MDG,2023,DataScientists_CountEst,NA,NA,NA
Madagascar,MDG,2024,DataScientists_CountEst,NA,NA,NA
Madagascar,MDG,2025,DataScientists_CountEst,NA,NA,NA
Madagascar,MDG,2019,ICTGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2020,ICTGraduates_AnnualEst,26889,Estimate,WB Estimate
Madagascar,MDG,2021,ICTGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2022,ICTGraduates_AnnualEst,3743,Estimate,GSMA Est
Madagascar,MDG,2023,ICTGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2024,ICTGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2025,ICTGraduates_AnnualEst,NA,NA,NA
Madagascar,MDG,2019,ProgLang_Python_UsagePercentEst,27.38382030547298,Estimate,Internal Estimate
Madagascar,MDG,2020,ProgLang_Python_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2021,ProgLang_Python_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2022,ProgLang_Python_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2023,ProgLang_Python_UsagePercentEst,25.585561400904368,Estimate,Internal Estimate
Madagascar,MDG,2024,ProgLang_Python_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2025,ProgLang_Python_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2019,ProgLang_R_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2020,ProgLang_R_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2021,ProgLang_R_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2022,ProgLang_R_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2023,ProgLang_R_UsagePercentEst,9.870648576437217,Estimate,WB Estimate
Madagascar,MDG,2024,ProgLang_R_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2025,ProgLang_R_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2019,ProgLang_Java_UsagePercentEst,15.936954977481466,Estimate,WB Estimate
Madagascar,MDG,2020,ProgLang_Java_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2021,ProgLang_Java_UsagePercentEst,17.70931258824344,Estimate,WB Estimate
Madagascar,MDG,2022,ProgLang_Java_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2023,ProgLang_Java_UsagePercentEst,18.219872668866266,Estimate,Internal Estimate
Madagascar,MDG,2024,ProgLang_Java_UsagePercentEst,11.176970269900876,Estimate,Internal Estimate
Madagascar,MDG,2025,ProgLang_Java_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2019,ProgLang_JavaScript_UsagePercentEst,38.64522581334512,Estimate,Internal Estimate
Madagascar,MDG,2020,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2021,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2022,ProgLang_JavaScript_UsagePercentEst,27.934972316075054,Estimate,WB Estimate
Madagascar,MDG,2023,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2024,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2025,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2019,ProgLang_Other_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2020,ProgLang_Other_UsagePercentEst,14.621372440217323,Estimate,WB Estimate
Madagascar,MDG,2021,ProgLang_Other_UsagePercentEst,18.816185162343448,Estimate,Internal Estimate
Madagascar,MDG,2022,ProgLang_Other_UsagePercentEst,7.271880821645233,Estimate,Internal Estimate
Madagascar,MDG,2023,ProgLang_Other_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2024,ProgLang_Other_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2025,ProgLang_Other_UsagePercentEst,NA,NA,NA
Madagascar,MDG,2019,AIAwarenessSurvey_PercentAware,NA,NA,NA
Madagascar,MDG,2020,AIAwarenessSurvey_PercentAware,70.7,Estimate,GSMA Est
Madagascar,MDG,2021,AIAwarenessSurvey_PercentAware,68.5,Estimate,Internal Estimate
Madagascar,MDG,2022,AIAwarenessSurvey_PercentAware,77.1,Estimate,WB Estimate
Madagascar,MDG,2023,AIAwarenessSurvey_PercentAware,36.5,Estimate,GSMA Est
Madagascar,MDG,2024,AIAwarenessSurvey_PercentAware,NA,NA,NA
Madagascar,MDG,2025,AIAwarenessSurvey_PercentAware,NA,NA,NA
Madagascar,MDG,2019,AIPerception_NetSentimentScore,NA,NA,NA
Madagascar,MDG,2020,AIPerception_NetSentimentScore,34.8,Estimate,WB Estimate
Madagascar,MDG,2021,AIPerception_NetSentimentScore,NA,NA,NA
Madagascar,MDG,2022,AIPerception_NetSentimentScore,NA,NA,NA
Madagascar,MDG,2023,AIPerception_NetSentimentScore,46.6,Estimate,WB Estimate
Madagascar,MDG,2024,AIPerception_NetSentimentScore,NA,NA,NA
Madagascar,MDG,2025,AIPerception_NetSentimentScore,NA,NA,NA
Madagascar,MDG,2019,TechnologyAdoption_Index,NA,NA,NA
Madagascar,MDG,2020,TechnologyAdoption_Index,NA,NA,NA
Madagascar,MDG,2021,TechnologyAdoption_Index,NA,NA,NA
Madagascar,MDG,2022,TechnologyAdoption_Index,NA,NA,NA
Madagascar,MDG,2023,TechnologyAdoption_Index,NA,NA,NA
Madagascar,MDG,2024,TechnologyAdoption_Index,NA,NA,NA
Madagascar,MDG,2025,TechnologyAdoption_Index,NA,NA,NA
Madagascar,MDG,2019,AfrobarometerTechTrust_Score,55.8,Estimate,WB Estimate
Madagascar,MDG,2020,AfrobarometerTechTrust_Score,11.0,Estimate,WB Estimate
Madagascar,MDG,2021,AfrobarometerTechTrust_Score,57.4,Estimate,GSMA Est
Madagascar,MDG,2022,AfrobarometerTechTrust_Score,NA,NA,NA
Madagascar,MDG,2023,AfrobarometerTechTrust_Score,NA,NA,NA
Madagascar,MDG,2024,AfrobarometerTechTrust_Score,NA,NA,NA
Madagascar,MDG,2025,AfrobarometerTechTrust_Score,NA,NA,NA
Madagascar,MDG,2019,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Madagascar,MDG,2020,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Madagascar,MDG,2021,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Madagascar,MDG,2022,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Madagascar,MDG,2023,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Madagascar,MDG,2024,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Madagascar,MDG,2025,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Malawi,MWI,2019,InternetPenetration_Percent,45.6,Estimate,WB Estimate
Malawi,MWI,2020,InternetPenetration_Percent,20.4,Actual,ITU Data
Malawi,MWI,2021,InternetPenetration_Percent,75.2,Actual,Gov Stats
Malawi,MWI,2022,InternetPenetration_Percent,50.8,Actual,Gov Stats
Malawi,MWI,2023,InternetPenetration_Percent,21.7,Estimate,GSMA Est
Malawi,MWI,2024,InternetPenetration_Percent,52.0,Estimate,Internal Estimate
Malawi,MWI,2025,InternetPenetration_Percent,NA,NA,NA
Malawi,MWI,2019,MobilePhoneUsage_SubscriptionsPer100,122.2,Estimate,GSMA Est
Malawi,MWI,2020,MobilePhoneUsage_SubscriptionsPer100,81.6,Actual,WB Data
Malawi,MWI,2021,MobilePhoneUsage_SubscriptionsPer100,125.1,Actual,ITU Data
Malawi,MWI,2022,MobilePhoneUsage_SubscriptionsPer100,127.4,Estimate,Internal Estimate
Malawi,MWI,2023,MobilePhoneUsage_SubscriptionsPer100,87.4,Estimate,WB Estimate
Malawi,MWI,2024,MobilePhoneUsage_SubscriptionsPer100,87.1,Estimate,WB Estimate
Malawi,MWI,2025,MobilePhoneUsage_SubscriptionsPer100,NA,NA,NA
Malawi,MWI,2019,BroadbandAccess_FixedSubscriptionsPer100,23.5,Estimate,Internal Estimate
Malawi,MWI,2020,BroadbandAccess_FixedSubscriptionsPer100,25.6,Estimate,Internal Estimate
Malawi,MWI,2021,BroadbandAccess_FixedSubscriptionsPer100,33.5,Estimate,Internal Estimate
Malawi,MWI,2022,BroadbandAccess_FixedSubscriptionsPer100,48.8,Estimate,WB Estimate
Malawi,MWI,2023,BroadbandAccess_FixedSubscriptionsPer100,48.6,Estimate,Internal Estimate
Malawi,MWI,2024,BroadbandAccess_FixedSubscriptionsPer100,NA,NA,NA
Malawi,MWI,2025,BroadbandAccess_FixedSubscriptionsPer100,NA,NA,NA
Malawi,MWI,2019,ElectricityAccess_PercentPopulation,39.9,Actual,Gov Stats
Malawi,MWI,2020,ElectricityAccess_PercentPopulation,69.9,Actual,Gov Stats
Malawi,MWI,2021,ElectricityAccess_PercentPopulation,72.1,Actual,ITU Data
Malawi,MWI,2022,ElectricityAccess_PercentPopulation,73.4,Actual,ITU Data
Malawi,MWI,2023,ElectricityAccess_PercentPopulation,41.8,Estimate,WB Estimate
Malawi,MWI,2024,ElectricityAccess_PercentPopulation,74.2,Estimate,GSMA Est
Malawi,MWI,2025,ElectricityAccess_PercentPopulation,NA,NA,NA
Malawi,MWI,2019,CloudInfra_Score,NA,NA,NA
Malawi,MWI,2020,CloudInfra_Score,NA,NA,NA
Malawi,MWI,2021,CloudInfra_Score,NA,NA,NA
Malawi,MWI,2022,CloudInfra_Score,NA,NA,NA
Malawi,MWI,2023,CloudInfra_Score,NA,NA,NA
Malawi,MWI,2024,CloudInfra_Score,NA,NA,NA
Malawi,MWI,2025,CloudInfra_Score,NA,NA,NA
Malawi,MWI,2019,GDPPerCapita_USD_Current,763,Actual,Gov Stats
Malawi,MWI,2020,GDPPerCapita_USD_Current,832,Estimate,WB Estimate
Malawi,MWI,2021,GDPPerCapita_USD_Current,2606,Estimate,GSMA Est
Malawi,MWI,2022,GDPPerCapita_USD_Current,7718,Actual,WB Data
Malawi,MWI,2023,GDPPerCapita_USD_Current,7419,Estimate,Internal Estimate
Malawi,MWI,2024,GDPPerCapita_USD_Current,2928,Projection/Forecast,AfDB Forecast
Malawi,MWI,2025,GDPPerCapita_USD_Current,7290,Projection/Forecast,AfDB Forecast
Malawi,MWI,2019,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Malawi,MWI,2020,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Malawi,MWI,2021,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Malawi,MWI,2022,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Malawi,MWI,2023,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Malawi,MWI,2024,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Malawi,MWI,2025,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Malawi,MWI,2019,StartupEcosystemRank_GlobalScore,38.7,Estimate,Internal Estimate
Malawi,MWI,2020,StartupEcosystemRank_GlobalScore,28.0,Estimate,Internal Estimate
Malawi,MWI,2021,StartupEcosystemRank_GlobalScore,NA,NA,NA
Malawi,MWI,2022,StartupEcosystemRank_GlobalScore,NA,NA,NA
Malawi,MWI,2023,StartupEcosystemRank_GlobalScore,42.4,Estimate,WB Estimate
Malawi,MWI,2024,StartupEcosystemRank_GlobalScore,NA,NA,NA
Malawi,MWI,2025,StartupEcosystemRank_GlobalScore,NA,NA,NA
Malawi,MWI,2019,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2020,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2021,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2022,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2023,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2024,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2025,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2019,AIMarketSize_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2020,AIMarketSize_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2021,AIMarketSize_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2022,AIMarketSize_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2023,AIMarketSize_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2024,AIMarketSize_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2025,AIMarketSize_USD_Millions_Est,NA,NA,NA
Malawi,MWI,2019,NationalAIStrategy_Status,NA,NA,NA
Malawi,MWI,2020,NationalAIStrategy_Status,NA,NA,NA
Malawi,MWI,2021,NationalAIStrategy_Status,NA,NA,NA
Malawi,MWI,2022,NationalAIStrategy_Status,NA,NA,NA
Malawi,MWI,2023,NationalAIStrategy_Status,NA,NA,NA
Malawi,MWI,2024,NationalAIStrategy_Status,NA,NA,NA
Malawi,MWI,2025,NationalAIStrategy_Status,NA,NA,NA
Malawi,MWI,2019,AIPolicy_MaturityScore,NA,NA,NA
Malawi,MWI,2020,AIPolicy_MaturityScore,NA,NA,NA
Malawi,MWI,2021,AIPolicy_MaturityScore,NA,NA,NA
Malawi,MWI,2022,AIPolicy_MaturityScore,NA,NA,NA
Malawi,MWI,2023,AIPolicy_MaturityScore,NA,NA,NA
Malawi,MWI,2024,AIPolicy_MaturityScore,NA,NA,NA
Malawi,MWI,2025,AIPolicy_MaturityScore,NA,NA,NA
Malawi,MWI,2019,DataProtectionLaw_Status,NA,NA,NA
Malawi,MWI,2020,DataProtectionLaw_Status,None,Estimate,Internal Estimate
Malawi,MWI,2021,DataProtectionLaw_Status,NA,NA,NA
Malawi,MWI,2022,DataProtectionLaw_Status,Partial,Estimate,WB Estimate
Malawi,MWI,2023,DataProtectionLaw_Status,NA,NA,NA
Malawi,MWI,2024,DataProtectionLaw_Status,NA,NA,NA
Malawi,MWI,2025,DataProtectionLaw_Status,NA,NA,NA
Malawi,MWI,2019,AIRegulation_Status,NA,NA,NA
Malawi,MWI,2020,AIRegulation_Status,NA,NA,NA
Malawi,MWI,2021,AIRegulation_Status,NA,NA,NA
Malawi,MWI,2022,AIRegulation_Status,NA,NA,NA
Malawi,MWI,2023,AIRegulation_Status,NA,NA,NA
Malawi,MWI,2024,AIRegulation_Status,NA,NA,NA
Malawi,MWI,2025,AIRegulation_Status,NA,NA,NA
Malawi,MWI,2019,DigitalStrategy_Status,None,Estimate,Internal Estimate
Malawi,MWI,2020,DigitalStrategy_Status,NA,NA,NA
Malawi,MWI,2021,DigitalStrategy_Status,None,Estimate,WB Estimate
Malawi,MWI,2022,DigitalStrategy_Status,None,Estimate,GSMA Est
Malawi,MWI,2023,DigitalStrategy_Status,NA,NA,NA
Malawi,MWI,2024,DigitalStrategy_Status,NA,NA,NA
Malawi,MWI,2025,DigitalStrategy_Status,NA,NA,NA
Malawi,MWI,2019,STEMGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2020,STEMGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2021,STEMGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2022,STEMGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2023,STEMGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2024,STEMGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2025,STEMGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2019,AIEducationPrograms_CountEst,NA,NA,NA
Malawi,MWI,2020,AIEducationPrograms_CountEst,NA,NA,NA
Malawi,MWI,2021,AIEducationPrograms_CountEst,NA,NA,NA
Malawi,MWI,2022,AIEducationPrograms_CountEst,NA,NA,NA
Malawi,MWI,2023,AIEducationPrograms_CountEst,NA,NA,NA
Malawi,MWI,2024,AIEducationPrograms_CountEst,NA,NA,NA
Malawi,MWI,2025,AIEducationPrograms_CountEst,NA,NA,NA
Malawi,MWI,2019,DataScientists_CountEst,NA,NA,NA
Malawi,MWI,2020,DataScientists_CountEst,NA,NA,NA
Malawi,MWI,2021,DataScientists_CountEst,NA,NA,NA
Malawi,MWI,2022,DataScientists_CountEst,NA,NA,NA
Malawi,MWI,2023,DataScientists_CountEst,NA,NA,NA
Malawi,MWI,2024,DataScientists_CountEst,NA,NA,NA
Malawi,MWI,2025,DataScientists_CountEst,NA,NA,NA
Malawi,MWI,2019,ICTGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2020,ICTGraduates_AnnualEst,24636,Estimate,WB Estimate
Malawi,MWI,2021,ICTGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2022,ICTGraduates_AnnualEst,43387,Estimate,Internal Estimate
Malawi,MWI,2023,ICTGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2024,ICTGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2025,ICTGraduates_AnnualEst,NA,NA,NA
Malawi,MWI,2019,ProgLang_Python_UsagePercentEst,NA,NA,NA
Malawi,MWI,2020,ProgLang_Python_UsagePercentEst,NA,NA,NA
Malawi,MWI,2021,ProgLang_Python_UsagePercentEst,28.864625432238117,Estimate,WB Estimate
Malawi,MWI,2022,ProgLang_Python_UsagePercentEst,44.42318925260481,Estimate,Internal Estimate
Malawi,MWI,2023,ProgLang_Python_UsagePercentEst,NA,NA,NA
Malawi,MWI,2024,ProgLang_Python_UsagePercentEst,39.08374383227921,Estimate,GSMA Est
Malawi,MWI,2025,ProgLang_Python_UsagePercentEst,NA,NA,NA
Malawi,MWI,2019,ProgLang_R_UsagePercentEst,NA,NA,NA
Malawi,MWI,2020,ProgLang_R_UsagePercentEst,NA,NA,NA
Malawi,MWI,2021,ProgLang_R_UsagePercentEst,NA,NA,NA
Malawi,MWI,2022,ProgLang_R_UsagePercentEst,NA,NA,NA
Malawi,MWI,2023,ProgLang_R_UsagePercentEst,NA,NA,NA
Malawi,MWI,2024,ProgLang_R_UsagePercentEst,NA,NA,NA
Malawi,MWI,2025,ProgLang_R_UsagePercentEst,NA,NA,NA
Malawi,MWI,2019,ProgLang_Java_UsagePercentEst,NA,NA,NA
Malawi,MWI,2020,ProgLang_Java_UsagePercentEst,14.714085746671383,Estimate,GSMA Est
Malawi,MWI,2021,ProgLang_Java_UsagePercentEst,14.123275381142895,Estimate,Internal Estimate
Malawi,MWI,2022,ProgLang_Java_UsagePercentEst,NA,NA,NA
Malawi,MWI,2023,ProgLang_Java_UsagePercentEst,NA,NA,NA
Malawi,MWI,2024,ProgLang_Java_UsagePercentEst,NA,NA,NA
Malawi,MWI,2025,ProgLang_Java_UsagePercentEst,NA,NA,NA
Malawi,MWI,2019,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Malawi,MWI,2020,ProgLang_JavaScript_UsagePercentEst,23.887053344208947,Estimate,GSMA Est
Malawi,MWI,2021,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Malawi,MWI,2022,ProgLang_JavaScript_UsagePercentEst,23.81881418780179,Estimate,WB Estimate
Malawi,MWI,2023,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Malawi,MWI,2024,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
